d_loss,epoch,created_at,g_loss
68.52747344970703,27,2019-12-13 05:27:59.938580,
66.21092224121094,27,2019-12-13 05:28:00.062376,
76.09178161621094,27,2019-12-13 05:28:00.194406,-4073.515625
64.2271728515625,27,2019-12-13 05:28:00.317469,
67.54452514648438,27,2019-12-13 05:28:00.439589,
53.74394989013672,27,2019-12-13 05:28:00.564164,
57.7555046081543,27,2019-12-13 05:28:00.679213,
67.07675170898438,27,2019-12-13 05:28:00.799978,
60.748313903808594,27,2019-12-13 05:28:00.915801,
68.17083740234375,27,2019-12-13 05:28:01.039254,
62.620399475097656,27,2019-12-13 05:28:01.156657,
53.009525299072266,27,2019-12-13 05:28:01.276225,
57.922996520996094,27,2019-12-13 05:28:01.403316,
55.14687728881836,27,2019-12-13 05:28:01.528192,
48.397029876708984,27,2019-12-13 05:28:01.652269,
62.98516082763672,27,2019-12-13 05:28:01.774759,
54.04161071777344,27,2019-12-13 05:28:01.891779,
78.4940414428711,27,2019-12-13 05:28:02.015197,
51.858924865722656,27,2019-12-13 05:28:02.139503,
85.13302612304688,27,2019-12-13 05:28:02.263241,
74.41355895996094,27,2019-12-13 05:28:02.393842,
72.18779754638672,27,2019-12-13 05:28:02.519813,
65.10595703125,27,2019-12-13 05:28:02.650652,
54.14579391479492,27,2019-12-13 05:28:02.790650,-4063.49365234375
64.62644958496094,27,2019-12-13 05:28:02.916933,
59.59801483154297,27,2019-12-13 05:28:03.095153,
57.939571380615234,27,2019-12-13 05:28:03.257982,
52.49458694458008,27,2019-12-13 05:28:03.452420,
65.02975463867188,27,2019-12-13 05:28:03.646080,
48.39677047729492,27,2019-12-13 05:28:03.876206,
57.67034912109375,27,2019-12-13 05:28:04.066595,
53.64484786987305,27,2019-12-13 05:28:04.196158,
53.98869705200195,27,2019-12-13 05:28:04.383972,
59.19957733154297,27,2019-12-13 05:28:04.529288,
67.28558349609375,27,2019-12-13 05:28:04.684279,
56.02277755737305,27,2019-12-13 05:28:04.850328,
74.89752197265625,27,2019-12-13 05:28:05.001596,
55.32133865356445,27,2019-12-13 05:28:05.147478,
57.52980422973633,27,2019-12-13 05:28:05.276290,
60.52476501464844,27,2019-12-13 05:28:05.403120,
62.745765686035156,27,2019-12-13 05:28:05.532266,
62.93214416503906,27,2019-12-13 05:28:05.659576,
73.93145751953125,27,2019-12-13 05:28:05.789781,
66.57305908203125,27,2019-12-13 05:28:05.903770,
59.00801086425781,27,2019-12-13 05:28:06.026991,-4033.90966796875
66.82736206054688,27,2019-12-13 05:28:06.160202,
53.740509033203125,27,2019-12-13 05:28:06.290821,
61.54927062988281,27,2019-12-13 05:28:06.424403,
55.739990234375,27,2019-12-13 05:28:06.551396,
63.3863639831543,27,2019-12-13 05:28:06.682118,
67.81309509277344,27,2019-12-13 05:28:06.810531,
65.85455322265625,27,2019-12-13 05:28:06.948882,
55.898101806640625,27,2019-12-13 05:28:07.085895,
61.2720947265625,27,2019-12-13 05:28:07.218196,
58.01865768432617,27,2019-12-13 05:28:07.343520,
64.35371398925781,27,2019-12-13 05:28:07.469963,
52.034812927246094,27,2019-12-13 05:28:07.592579,
56.24554443359375,27,2019-12-13 05:28:07.729888,
53.561073303222656,27,2019-12-13 05:28:07.865909,
56.45302963256836,27,2019-12-13 05:28:08.000724,
58.27168273925781,27,2019-12-13 05:28:08.122812,
57.68921661376953,27,2019-12-13 05:28:08.251610,
63.73414611816406,27,2019-12-13 05:28:08.385559,
70.85401916503906,27,2019-12-13 05:28:08.509054,
62.529239654541016,27,2019-12-13 05:28:08.631584,
48.557247161865234,27,2019-12-13 05:28:08.762836,-3975.771484375
60.3604736328125,28,2019-12-13 05:28:08.892008,
55.688262939453125,28,2019-12-13 05:28:09.017402,
59.6988639831543,28,2019-12-13 05:28:09.145495,
44.597843170166016,28,2019-12-13 05:28:09.270940,
53.05519104003906,28,2019-12-13 05:28:09.396480,
55.29135513305664,28,2019-12-13 05:28:09.525575,
62.04045486450195,28,2019-12-13 05:28:09.654089,
58.020660400390625,28,2019-12-13 05:28:09.778475,
68.66878509521484,28,2019-12-13 05:28:09.900093,
55.61837387084961,28,2019-12-13 05:28:10.018050,
61.2835693359375,28,2019-12-13 05:28:10.150870,
57.54497528076172,28,2019-12-13 05:28:10.279384,
54.10524368286133,28,2019-12-13 05:28:10.408729,
55.689064025878906,28,2019-12-13 05:28:10.533087,
62.245628356933594,28,2019-12-13 05:28:10.663332,
68.51932525634766,28,2019-12-13 05:28:10.788294,
68.58724212646484,28,2019-12-13 05:28:10.921008,-4032.894775390625
51.05597686767578,28,2019-12-13 05:28:11.045799,
52.751373291015625,28,2019-12-13 05:28:11.173722,
56.010990142822266,28,2019-12-13 05:28:11.302418,
61.8495979309082,28,2019-12-13 05:28:11.435020,
54.540679931640625,28,2019-12-13 05:28:11.557214,
74.81455993652344,28,2019-12-13 05:28:11.671957,
80.31314086914062,28,2019-12-13 05:28:11.790706,
57.731483459472656,28,2019-12-13 05:28:11.903525,
58.39084243774414,28,2019-12-13 05:28:12.034648,
54.83439254760742,28,2019-12-13 05:28:12.156850,
66.5157470703125,28,2019-12-13 05:28:12.284532,
59.24126434326172,28,2019-12-13 05:28:12.411767,
68.02220153808594,28,2019-12-13 05:28:12.536243,
61.659881591796875,28,2019-12-13 05:28:12.665945,
60.848751068115234,28,2019-12-13 05:28:12.790796,
71.0733871459961,28,2019-12-13 05:28:12.915598,
55.21833038330078,28,2019-12-13 05:28:13.043262,
65.86780548095703,28,2019-12-13 05:28:13.160329,
63.947914123535156,28,2019-12-13 05:28:13.281945,
67.19108581542969,28,2019-12-13 05:28:13.406448,
